#,Variable,Type,Label,Calculated,Source, Definition- From IPEDS glossary and Data Dictionary unless variable is calculated,New/Revised Variable,,,,,
766,Ifall_cohort_num_resunknown,Num,fall_cohort_num_resunknown imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
767,Ifall_cohort_pct_resunknown,Num,fall_cohort_pct_resunknown imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
768,Ifall_total_undergrad,Num,fall_total_undergrad imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
769,Iyear_cohort_num,Num,year_cohort_num imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
770,Iyear_cohort_pct,Num,year_cohort_pct imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
771,Iyear_total_undergrad,Num,year_total_undergrad imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
772,Ift_first_time_first_yr_deg_seek,Num,ft_first_time_first_yr_deg_seek imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
773,Iother_full_time,Num,other_full_time imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
774,Itotal_full_time_undergraduates,Num,total_full_time_undergraduates imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
775,Itotal_full_time_first_prof,Num,total_full_time_first_prof imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
776,Itotal_full_time_graduates,Num,total_full_time_graduates imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
777,Itotal_full_time_postbacc,Num,total_full_time_postbacc imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
778,Itotal_full_time,Num,total_full_time imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
779,Ipt_first_time_first_yr_deg_seek,Num,pt_first_time_first_yr_deg_seek imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
780,Iother_part_time,Num,other_part_time imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
781,Itotal_part_time_undergraduates,Num,total_part_time_undergraduates imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
782,Itotal_part_time_first_prof,Num,total_part_time_first_prof imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
783,Itotal_part_time_graduates,Num,total_part_time_graduates imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
784,Itotal_part_time_postbacc,Num,total_part_time_postbacc imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
785,Itotal_part_time,Num,total_part_time imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
786,itotal_undergraduates,Num,total_undergraduates imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
787,itotal_graduates,Num,total_graduates imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
788,itotal_first_prof,Num,total_first_prof imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
789,itotal_postbacc,Num,total_postbacc imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",new variable,,,,,
790,Itotal_enrollment,Num,total_enrollment imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
791,Itotal_enrollment_amin_tot,Num,total_enrollment_amin_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
792,Itotal_enrollment_asian_tot,Num,total_enrollment_asian_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
793,Itotal_enrollment_black_tot,Num,total_enrollment_black_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
794,Itotal_enrollment_hisp_tot,Num,total_enrollment_hisp_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
795,Itotal_enrollment_white_tot,Num,total_enrollment_white_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
796,Itotal_enrollment_unkn_tot,Num,total_enrollment_unkn_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
797,Itotal_enrollment_nonres_tot,Num,total_enrollment_nonres_tot imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
798,Iftall03ug,Num,ftall03ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
799,Iftall04ug,Num,ftall04ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
800,Iftall05ug,Num,ftall05ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
801,Iftall06ug,Num,ftall06ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
802,Iftall08ug,Num,ftall08ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
803,Iftall09ug,Num,ftall09ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
804,Iftall10ug,Num,ftall10ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
805,Iftall11ug,Num,ftall11ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
806,Iftall12ug,Num,ftall12ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
807,Iftall13ug,Num,ftall13ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
808,Iftall14ug,Num,ftall14ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
809,Iftall03pr,Num,ftall03pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
810,Iftall04pr,Num,ftall04pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
811,Iftall05pr,Num,ftall05pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
812,Iftall06pr,Num,ftall06pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
813,Iftall08pr,Num,ftall08pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
814,Iftall09pr,Num,ftall09pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
815,Iftall10pr,Num,ftall10pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
816,Iftall11pr,Num,ftall11pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
817,Iftall12pr,Num,ftall12pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
818,Iftall13pr,Num,ftall13pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
819,Iftall14pr,Num,ftall14pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
820,Iftall03gr,Num,ftall03gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
821,Iftall04gr,Num,ftall04gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
822,Iftall05gr,Num,ftall05gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
823,Iftall06gr,Num,ftall06gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
824,Iftall08gr,Num,ftall08gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
825,Iftall09gr,Num,ftall09gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
826,Iftall10gr,Num,ftall10gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
827,Iftall11gr,Num,ftall11gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
828,Iftall12gr,Num,ftall12gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
829,Iftall13gr,Num,ftall13gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
830,Iftall14gr,Num,ftall14gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
831,Iftall03,Num,ftall03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
832,Iftall04,Num,ftall04 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
833,Iftall05,Num,ftall05 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
834,Iftall06,Num,ftall06 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
835,Iftall08,Num,ftall08 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
836,Iftall09,Num,ftall09 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
837,Iftall10,Num,ftall10 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
838,Iftall11,Num,ftall11 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
839,Iftall12,Num,ftall12 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
840,Iftall13,Num,ftall13 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
841,Iftall14,Num,ftall14 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
842,Iptall03ug,Num,ptall03ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
843,Iptall04ug,Num,ptall04ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
844,Iptall05ug,Num,ptall05ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
845,Iptall06ug,Num,ptall06ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
846,Iptall08ug,Num,ptall08ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
847,Iptall09ug,Num,ptall09ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
848,Iptall10ug,Num,ptall10ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
849,Iptall11ug,Num,ptall11ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
850,Iptall12ug,Num,ptall12ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
851,Iptall13ug,Num,ptall13ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
852,Iptall14ug,Num,ptall14ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
853,Iptall03pr,Num,ptall03pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
854,Iptall04pr,Num,ptall04pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
855,Iptall05pr,Num,ptall05pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
856,Iptall06pr,Num,ptall06pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
857,Iptall08pr,Num,ptall08pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
858,Iptall09pr,Num,ptall09pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
859,Iptall10pr,Num,ptall10pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
860,Iptall11pr,Num,ptall11pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
861,Iptall12pr,Num,ptall12pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
862,Iptall13pr,Num,ptall13pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
863,Iptall14pr,Num,ptall14pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
864,Iptall03gr,Num,ptall03gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
865,Iptall04gr,Num,ptall04gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
866,Iptall05gr,Num,ptall05gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
867,Iptall06gr,Num,ptall06gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
868,Iptall08gr,Num,ptall08gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
869,Iptall09gr,Num,ptall09gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
870,Iptall10gr,Num,ptall10gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
871,Iptall11gr,Num,ptall11gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
872,Iptall12gr,Num,ptall12gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
873,Iptall13gr,Num,ptall13gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
874,Iptall14gr,Num,ptall14gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
875,Iptall03,Num,ptall03 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
876,Iptall04,Num,ptall04 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
877,Iptall05,Num,ptall05 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
878,Iptall06,Num,ptall06 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
879,Iptall08,Num,ptall08 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
880,Iptall09,Num,ptall09 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
881,Iptall10,Num,ptall10 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
882,Iptall11,Num,ptall11 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
883,Iptall12,Num,ptall12 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
884,Iptall13,Num,ptall13 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
885,Iptall14,Num,ptall14 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
886,Iftallgrp1ug,Num,ftallgrp1ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
887,Iftallgrp2ug,Num,ftallgrp2ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
888,Iftallgrp3ug,Num,ftallgrp3ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
889,Iftallgrp4ug,Num,ftallgrp4ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
890,Iptallgrp1ug,Num,ptallgrp1ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
891,Iptallgrp2ug,Num,ptallgrp2ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
892,Iptallgrp3ug,Num,ptallgrp3ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
893,Iptallgrp4ug,Num,ptallgrp4ug imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
894,Iftallgrp1pr,Num,ftallgrp1pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
895,Iftallgrp2pr,Num,ftallgrp2pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
896,Iftallgrp3pr,Num,ftallgrp3pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
897,Iftallgrp4pr,Num,ftallgrp4pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
898,Iptallgrp1pr,Num,ptallgrp1pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
899,Iptallgrp2pr,Num,ptallgrp2pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
900,Iptallgrp3pr,Num,ptallgrp3pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
901,Iptallgrp4pr,Num,ptallgrp4pr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
902,Iftallgrp1gr,Num,ftallgrp1gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
903,Iftallgrp2gr,Num,ftallgrp2gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
904,Iftallgrp3gr,Num,ftallgrp3gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
905,Iftallgrp4gr,Num,ftallgrp4gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
906,Iptallgrp1gr,Num,ptallgrp1gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
907,Iptallgrp2gr,Num,ptallgrp2gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
908,Iptallgrp3gr,Num,ptallgrp3gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
909,Iptallgrp4gr,Num,ptallgrp4gr imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
910,Iftallgrp1,Num,ftallgrp1 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
911,Iftallgrp2,Num,ftallgrp2 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
912,Iftallgrp3,Num,ftallgrp3 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
913,Iftallgrp4,Num,ftallgrp4 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
